id|nombre_completo|tipo_documento|numero_documento|tipo_telefono|telefono_contacto|correo_electronico|direccion|tipo_solicitud|fecha_radicacion|canal_recepcion|asunto_titulo|descripcion_detallada|tipo_mascota|campus_relacionado|fecha_maxima_respuesta|estado_peticion|usuario_registro
2323|Cristian Alejandro Higuita Londoño|CE|1051219233|Celular|3189827148|cristian.londono2323@udea.edu.co|Transversal 38 #54-35|Reclamo|2026-09-12 13:30:55|Página web|Reclamo por pérdida de historia clínica|La historia clínica de mi gato no fue encontrada en el sistema al momento de mi última visita.|Gato|Campus Medellín - Sede de Posgrado|2026-10-12 13:30:55|Registrada|mvelez_udea
2324|Ximena José Ortiz Torres|TI|1042635331|Otro|3089252381|ximena.torres2324@hotmail.com|Diagonal 79 #3-41|Reclamo|2026-02-14 08:14:01|Redes sociales|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi perro.|Perro|Campus Medellín - Ciudad Universitaria|2026-03-16 08:14:01|En proceso|dgiraldo_udea
2325|Adriana Andrés López López|CC|1028484578|Corporativo|3237283702|adriana.lopez2325@correo.com|Diagonal 41 #11-66|Reclamo|2026-04-21 16:07:59|Presencial|Reclamo por cancelación de cita|Mi cita para mi gato fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Gato|Campus Medellín - Casas Patrimoniales|2026-05-21 16:07:59|Solucionada|mtorres_udea
2326|Cristian Esteban Bedoya Rodríguez|TI|1039636389|Otro|3124745829|cristian.rodriguez2326@udea.edu.co|Calle 101 #80-3|Reclamo|2026-01-27 17:55:11|Otro|Reclamo por demora en entrega de resultados|Los resultados de los exámenes practicados a mi perro tardaron más de lo informado inicialmente.|Perro|Campus Medellín - Ciudadela Robledo|2026-02-26 17:55:11|Registrada|jgomez_udea
2327|Mariana David Sánchez Cano|NIT|852310009|Fijo|3219337547|mariana.cano2327@hotmail.com|Avenida 79 #24-32|Reclamo|2026-02-23 07:24:58|Teléfono|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi perro.|Perro|Campus Medellín - Edificio Antioquia|2026-03-25 07:24:58|Solucionada|jgomez_udea
2328|Estefanía Camila Osorio Bedoya|TI|1000653370|Otro|3205053504|estefania.bedoya2328@hotmail.com|Carrera 47 #2-54|Reclamo|2026-03-10 17:49:32|Página web|Reclamo por demora en entrega de resultados|Los resultados de los exámenes practicados a mi perro tardaron más de lo informado inicialmente.|Perro|Campus Medellín - Antigua Escuela de Derecho|2026-04-09 17:49:32|Registrada|admin_udea
2329|Carolina Valentina Zuluaga Betancourt|CC|1014222160|Corporativo|3254454173|carolina.betancourt2329@outlook.com|Carrera 100 #31-96|Reclamo|2026-09-12 16:27:56|Presencial|Reclamo por cancelación de cita|Mi cita para mi gato fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Gato|Campus Medellín - Sede de Posgrado|2026-10-12 16:27:56|Registrada|scardenas_udea
2330|Sofía Sofía Vargas Ospina|PP|1055571318|Otro|3178677833|sofia.ospina2330@udea.edu.co|Diagonal 67 #97-39|Reclamo|2026-06-26 12:08:07|Redes sociales|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi otro.|Otro|Campus Medellín - Edificio San Ignacio|2026-07-26 12:08:07|Solucionada|dgiraldo_udea
2331|Fernando Valentina Pérez Gómez|CC|1099243182|Otro|3272214748|fernando.gomez2331@udea.edu.co|Transversal 101 #7-5|Reclamo|2026-07-28 15:12:45|Otro|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi otro.|Otro|Campus Medellín - Sede de Posgrado|2026-08-27 15:12:45|Registrada|jgomez_udea
2332|Camila Antonia Vargas Torres|PP|1036586467|Corporativo|3199193144|camila.torres2332@outlook.com|Avenida 47 #64-8|Reclamo|2026-09-04 15:08:58|Correo electrónico|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi perro.|Perro|Campus Medellín - Edificio San Ignacio|2026-10-04 15:08:58|En proceso|apineda_udea
2333|Manuela Andrés Ospina Palacio|CE|1093283244|Fijo|3208369619|manuela.palacio2333@gmail.com|Diagonal 31 #80-39|Reclamo|2026-05-09 11:01:26|Teléfono|Reclamo por pérdida de historia clínica|La historia clínica de mi perro no fue encontrada en el sistema al momento de mi última visita.|Perro|Campus en el Área de la salud|2026-06-08 11:01:26|Registrada|admin_udea
2334|Iván Fernanda Pérez Muñoz|CE|1070113430|Celular|3219652708|ivan.munoz2334@gmail.com|Avenida 55 #74-84|Reclamo|2026-05-08 13:48:27|Página web|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi perro.|Perro|Campus Medellín - Sede de Posgrado|2026-06-07 13:48:27|Solucionada|jgomez_udea
2335|Jorge Alejandro Gutiérrez Aristizábal|CC|1052095253|Corporativo|3102036024|jorge.aristizabal2335@gmail.com|Transversal 10 #17-16|Reclamo|2026-03-06 15:24:55|Página web|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi gato.|Gato|Campus Medellín - Edificio de Extensión|2026-04-05 15:24:55|En proceso|apineda_udea
2336|Adriana Alejandro Builes Peña|CC|1042891751|Celular|3062411120|adriana.pena2336@hotmail.com|Diagonal 88 #56-87|Reclamo|2026-03-17 17:11:12|Teléfono|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi otro.|Otro|Campus Medellín - Casas Patrimoniales|2026-04-16 17:11:12|Registrada|cparra_udea
2337|David Esteban Ospina Montoya|TI|1099777308|Fijo|3229035861|david.montoya2337@hotmail.com|Calle 12 #82-73|Reclamo|2026-02-05 09:53:43|Página web|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi otro.|Otro|Campus Medellín - Edificio Antioquia|2026-03-07 09:53:43|En proceso|apineda_udea
2338|Mariana Sofía Herrera Aristizábal|NIT|813019688|Fijo|3098210536|mariana.aristizabal2338@correo.com|Diagonal 46 #76-57|Reclamo|2026-04-19 13:36:08|Redes sociales|Reclamo por pérdida de historia clínica|La historia clínica de mi gato no fue encontrada en el sistema al momento de mi última visita.|Gato|Campus Medellín - Antigua Escuela de Derecho|2026-05-19 13:36:08|Solucionada|rquintero_udea
2339|Ximena Sofía López Builes|CC|1061858036|Celular|3219920275|ximena.builes2339@udea.edu.co|Avenida 14 #6-71|Reclamo|2026-09-12 11:20:05|Otro|Reclamo por pérdida de historia clínica|La historia clínica de mi perro no fue encontrada en el sistema al momento de mi última visita.|Perro|Campus Medellín - Ciudadela Robledo|2026-10-12 11:20:05|Solucionada|mtorres_udea
2340|David Alejandro Salazar Osorio|TI|1078090044|Corporativo|3159885679|david.osorio2340@udea.edu.co|Transversal 36 #95-34|Reclamo|2026-05-15 12:31:07|Redes sociales|Reclamo por cancelación de cita|Mi cita para mi perro fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Perro|Campus en el Área de la salud|2026-06-14 12:31:07|Registrada|jbedoya_udea
2341|David Andrés Cano Vélez|NIT|808317511|Otro|3266805352|david.velez2341@gmail.com|Diagonal 2 #5-67|Reclamo|2026-08-06 15:40:39|Presencial|Reclamo por pérdida de historia clínica|La historia clínica de mi gato no fue encontrada en el sistema al momento de mi última visita.|Gato|Campus Medellín - Edificio de Extensión|2026-09-05 15:40:39|Solucionada|dgiraldo_udea
2342|Mariana José Arboleda Ocampo|NIT|872128635|Otro|3253199291|mariana.ocampo2342@gmail.com|Calle 100 #45-46|Reclamo|2026-05-22 07:29:48|Otro|Reclamo por cancelación de cita|Mi cita para mi perro fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Perro|Campus Medellín - Antigua Escuela de Derecho|2026-06-21 07:29:48|En proceso|cparra_udea
2343|Carolina Antonia Muñoz Betancur|PP|1075814274|Otro|3087433387|carolina.betancur2343@hotmail.com|Calle 97 #97-5|Reclamo|2026-08-08 11:23:07|Otro|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi gato.|Gato|Campus Medellín - Edificio San Ignacio|2026-09-07 11:23:07|En proceso|lrestrepo_udea
2344|Sofía David Builes Bedoya|CE|1063035235|Corporativo|3085024881|sofia.bedoya2344@correo.com|Diagonal 96 #3-29|Reclamo|2026-07-01 15:29:54|Página web|Reclamo por cancelación de cita|Mi cita para mi otro fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Otro|Campus Medellín - Ciudad Universitaria|2026-07-31 15:29:54|En proceso|mvelez_udea
2345|Andrés Camila Vargas Serna|TI|1045902800|Corporativo|3224148090|andres.serna2345@outlook.com|Avenida 66 #43-72|Reclamo|2026-03-28 11:17:36|Presencial|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi otro.|Otro|Campus en el Área de la salud|2026-04-27 11:17:36|En proceso|dgiraldo_udea
2346|Melissa Valentina Ríos Ocampo|PP|1046691093|Fijo|3186477092|melissa.ocampo2346@outlook.com|Avenida 77 #91-15|Reclamo|2026-03-21 13:49:02|Redes sociales|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi perro.|Perro|Campus Medellín - Edificio Antioquia|2026-04-20 13:49:02|Registrada|fherrera_udea
2347|Alexander Andrés Peña Torres|CC|1085246162|Celular|3226778332|alexander.torres2347@outlook.com|Carrera 77 #89-41|Reclamo|2026-01-23 13:17:02|Presencial|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi gato.|Gato|Campus Medellín - Edificio de Extensión|2026-02-22 13:17:02|Solucionada|jbedoya_udea
2348|Sebastián Antonia Ceballos Zapata|NIT|856398702|Celular|3043051343|sebastian.zapata2348@udea.edu.co|Transversal 100 #77-92|Reclamo|2026-05-17 16:17:53|Presencial|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi perro.|Perro|Campus en el Área de la salud|2026-06-16 16:17:53|Solucionada|cparra_udea
2349|Estefanía Esteban Ramírez Builes|PP|1091812445|Corporativo|3282763442|estefania.builes2349@gmail.com|Diagonal 19 #53-5|Reclamo|2026-06-14 12:33:14|Otro|Reclamo por cancelación de cita|Mi cita para mi gato fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Gato|Campus Medellín - Ciudad Universitaria|2026-07-14 12:33:14|Registrada|mvelez_udea
2350|Fernando Montoya Rodríguez|CE|1053394711|Corporativo|3121790968|fernando.rodriguez2350@udea.edu.co|Avenida 21 #61-91|Reclamo|2026-06-17 16:47:50|Correo electrónico|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi gato.|Gato|Campus Medellín - Edificio San Ignacio|2026-07-17 16:47:50|En proceso|admin_udea
2351|Diego Andrés Sánchez Builes|CE|1096344696|Fijo|3035783639|diego.builes2351@correo.com|Carrera 53 #41-17|Reclamo|2026-05-27 11:55:17|Otro|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi otro.|Otro|Campus en el Área de la salud|2026-06-26 11:55:17|Registrada|admin_udea
2352|Tatiana Andrés Jaramillo Herrera|CE|1060691716|Celular|3216860771|tatiana.herrera2352@gmail.com|Transversal 102 #67-94|Reclamo|2026-05-16 07:16:40|Teléfono|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi gato.|Gato|Campus Medellín - Sede de Posgrado|2026-06-15 07:16:40|Solucionada|fherrera_udea
2353|Diego Valentina Herrera Quintero|CC|1019188931|Otro|3031555244|diego.quintero2353@outlook.com|Diagonal 32 #46-98|Reclamo|2026-09-14 11:15:42|Redes sociales|Reclamo por pérdida de historia clínica|La historia clínica de mi perro no fue encontrada en el sistema al momento de mi última visita.|Perro|Campus Medellín - Edificio Antioquia|2026-10-14 11:15:42|Registrada|mvelez_udea
2354|Melissa Andrés Montoya Pérez|CE|1081225617|Otro|3247719988|melissa.perez2354@hotmail.com|Avenida 116 #77-37|Reclamo|2026-05-01 09:42:48|Correo electrónico|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi otro.|Otro|Campus Medellín - Edificio San Ignacio|2026-05-31 09:42:48|En proceso|admin_udea
2355|Estefanía Alejandro Restrepo Escobar|NIT|893444616|Corporativo|3136144485|estefania.escobar2355@gmail.com|Diagonal 26 #77-31|Reclamo|2026-09-10 10:50:32|Correo electrónico|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi otro.|Otro|Campus Medellín - Antigua Escuela de Derecho|2026-10-10 10:50:32|En proceso|apineda_udea
2356|Nicolás Camila Aristizábal Betancur|PP|1018743073|Otro|3241940453|nicolas.betancur2356@gmail.com|Transversal 94 #11-96|Reclamo|2026-05-25 12:44:43|Redes sociales|Reclamo por pérdida de historia clínica|La historia clínica de mi gato no fue encontrada en el sistema al momento de mi última visita.|Gato|Campus Medellín - Edificio de Extensión|2026-06-24 12:44:43|Registrada|cparra_udea
2357|Juan Valentina Villa Cadavid|TI|1039600432|Corporativo|3181328766|juan.cadavid2357@hotmail.com|Transversal 104 #22-46|Reclamo|2026-01-25 07:09:33|Página web|Reclamo por cancelación de cita|Mi cita para mi otro fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Otro|Campus Medellín - Ciudadela Robledo|2026-02-24 07:09:33|En proceso|lrestrepo_udea
2358|Vanessa Vargas Palacio|TI|1046799932|Otro|3199020635|vanessa.palacio2358@gmail.com|Calle 75 #9-20|Reclamo|2026-05-13 13:51:12|Correo electrónico|Reclamo por cancelación de cita|Mi cita para mi perro fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Perro|Campus Medellín - Edificio de Extensión|2026-06-12 13:51:12|En proceso|mvelez_udea
2359|Adriana Fernanda Jaramillo Correa|PP|1074555942|Otro|3017739691|adriana.correa2359@correo.com|Calle 75 #9-83|Reclamo|2026-09-17 12:34:10|Otro|Reclamo por pérdida de historia clínica|La historia clínica de mi otro no fue encontrada en el sistema al momento de mi última visita.|Otro|Campus Medellín - Ciudadela Robledo|2026-10-17 12:34:10|Solucionada|cparra_udea
2360|Julián Antonia Muñoz Sánchez|NIT|895172471|Celular|3243361268|julian.sanchez2360@outlook.com|Avenida 56 #75-69|Reclamo|2026-02-08 12:37:42|Correo electrónico|Reclamo por pérdida de historia clínica|La historia clínica de mi perro no fue encontrada en el sistema al momento de mi última visita.|Perro|Campus en el Área de la salud|2026-03-10 12:37:42|En proceso|jbedoya_udea
2361|Emmanuel Torres Muñoz|NIT|844419999|Celular|3019906752|emmanuel.munoz2361@udea.edu.co|Calle 31 #94-5|Reclamo|2026-07-23 12:09:07|Redes sociales|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi perro.|Perro|Campus Medellín - Casas Patrimoniales|2026-08-22 12:09:07|En proceso|scardenas_udea
2362|Vanessa José Betancur Quintero|CC|1061885501|Fijo|3184610247|vanessa.quintero2362@hotmail.com|Calle 106 #26-50|Reclamo|2026-06-12 10:45:39|Otro|Reclamo por demora en entrega de resultados|Los resultados de los exámenes practicados a mi gato tardaron más de lo informado inicialmente.|Gato|Campus Medellín - Casas Patrimoniales|2026-07-12 10:45:39|Solucionada|dgiraldo_udea
2363|Ximena José Zapata Uribe|TI|1017273771|Corporativo|3089678703|ximena.uribe2363@gmail.com|Calle 39 #12-64|Reclamo|2026-08-15 09:00:30|Teléfono|Reclamo por pérdida de historia clínica|La historia clínica de mi gato no fue encontrada en el sistema al momento de mi última visita.|Gato|Campus Medellín - Casas Patrimoniales|2026-09-14 09:00:30|Solucionada|cparra_udea
2364|Daniela Antonia Cano Restrepo|NIT|832658756|Otro|3228509375|daniela.restrepo2364@gmail.com|Carrera 96 #57-9|Reclamo|2026-08-23 15:26:46|Otro|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi gato.|Gato|Campus Medellín - Ciudadela Robledo|2026-09-22 15:26:46|En proceso|cparra_udea
2365|Estefanía Sofía Salazar Giraldo|CC|1050959473|Corporativo|3193989984|estefania.giraldo2365@correo.com|Transversal 7 #51-93|Reclamo|2026-03-20 17:22:10|Presencial|Reclamo por demora en entrega de resultados|Los resultados de los exámenes practicados a mi otro tardaron más de lo informado inicialmente.|Otro|Campus Medellín - Ciudad Universitaria|2026-04-19 17:22:10|Solucionada|jbedoya_udea
2366|Sofía Fernanda Rodríguez Londoño|NIT|833616912|Celular|3059912163|sofia.londono2366@hotmail.com|Avenida 117 #45-35|Reclamo|2026-07-23 09:49:24|Redes sociales|Reclamo por cancelación de cita|Mi cita para mi otro fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Otro|Campus Medellín - Antigua Escuela de Derecho|2026-08-22 09:49:24|Solucionada|mvelez_udea
2367|Jorge Esteban Correa Vélez|CC|1063696269|Otro|3258402345|jorge.velez2367@gmail.com|N/A|Reclamo|2026-07-07 16:16:18|Teléfono|Reclamo por pérdida de historia clínica|La historia clínica de mi perro no fue encontrada en el sistema al momento de mi última visita.|Perro|Campus Medellín - Casas Patrimoniales|2026-08-06 16:16:18|En proceso|jbedoya_udea
2368|Carolina Sofía Cadavid Villa|CC|1020165969|Otro|3026251871|carolina.villa2368@outlook.com|Calle 79 #81-9|Reclamo|2026-03-21 12:49:41|Correo electrónico|Reclamo por demora en entrega de resultados|Los resultados de los exámenes practicados a mi gato tardaron más de lo informado inicialmente.|Gato|Campus Medellín - Casas Patrimoniales|2026-04-20 12:49:41|En proceso|cparra_udea
2369|Fernando Camila Correa Gutiérrez|CC|1081992925|Fijo|3098622347|fernando.gutierrez2369@outlook.com|Transversal 68 #38-42|Reclamo|2026-03-06 12:52:03|Otro|Reclamo por pérdida de historia clínica|La historia clínica de mi otro no fue encontrada en el sistema al momento de mi última visita.|Otro|Campus Medellín - Ciudadela Robledo|2026-04-05 12:52:03|Solucionada|jbedoya_udea
2370|Alejandra David Jaramillo Cano|PP|1046360863|Fijo|3109491202|alejandra.cano2370@hotmail.com|Carrera 83 #77-13|Reclamo|2026-02-16 07:22:47|Página web|Reclamo por pérdida de historia clínica|La historia clínica de mi otro no fue encontrada en el sistema al momento de mi última visita.|Otro|Campus Medellín - Edificio San Ignacio|2026-03-18 07:22:47|Solucionada|mtorres_udea
2371|Jorge Esteban Herrera Builes|PP|1079978602|Fijo|3297013537|jorge.builes2371@outlook.com|Avenida 98 #71-51|Reclamo|2026-07-12 11:08:07|Teléfono|Reclamo por cancelación de cita|Mi cita para mi perro fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Perro|Campus Medellín - Ciudadela Robledo|2026-08-11 11:08:07|Registrada|dgiraldo_udea
2372|Paula Sofía Uribe Betancourt|CC|1015754478|Celular|3134165785|paula.betancourt2372@hotmail.com|N/A|Reclamo|2026-09-28 12:36:22|Página web|Reclamo por pérdida de historia clínica|La historia clínica de mi perro no fue encontrada en el sistema al momento de mi última visita.|Perro|Campus Medellín - Antigua Escuela de Derecho|2026-10-28 12:36:22|Registrada|lrestrepo_udea
2373|Melissa José Cano Peña|CC|1013240706|Otro|3184516545|melissa.pena2373@udea.edu.co|Transversal 58 #77-71|Reclamo|2026-06-24 07:26:46|Otro|Reclamo por pérdida de historia clínica|La historia clínica de mi otro no fue encontrada en el sistema al momento de mi última visita.|Otro|Campus Medellín - Edificio Antioquia|2026-07-24 07:26:46|En proceso|fherrera_udea
2374|Manuela Fernanda Gutiérrez Cadavid|CE|1071243687|Otro|3203576633|manuela.cadavid2374@correo.com|Avenida 59 #51-6|Reclamo|2026-03-13 11:26:58|Redes sociales|Reclamo por pérdida de historia clínica|La historia clínica de mi otro no fue encontrada en el sistema al momento de mi última visita.|Otro|Campus Medellín - Edificio de Extensión|2026-04-12 11:26:58|Registrada|admin_udea
2375|Álvaro Esteban Cárdenas Ocampo|TI|1017641802|Fijo|3055939507|alvaro.ocampo2375@hotmail.com|Transversal 103 #13-7|Reclamo|2026-06-15 14:43:40|Redes sociales|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi perro.|Perro|Campus Medellín - Edificio San Ignacio|2026-07-15 14:43:40|Solucionada|apineda_udea
2376|Álvaro Esteban Ramírez Londoño|TI|1013155119|Otro|3214928643|alvaro.londono2376@udea.edu.co|Transversal 1 #17-89|Reclamo|2026-07-18 08:27:08|Teléfono|Reclamo por pérdida de historia clínica|La historia clínica de mi otro no fue encontrada en el sistema al momento de mi última visita.|Otro|Campus Medellín - Ciudad Universitaria|2026-08-17 08:27:08|Solucionada|lrestrepo_udea
2377|Valeria Valentina Escobar Restrepo|CE|1003628111|Fijo|3124141784|valeria.restrepo2377@correo.com|Calle 25 #39-95|Reclamo|2026-09-27 10:01:21|Página web|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi otro.|Otro|Campus Medellín - Ciudad Universitaria|2026-10-27 10:01:21|Registrada|jgomez_udea
2378|Jorge José Zapata Torres|PP|1087923335|Fijo|3047676535|jorge.torres2378@outlook.com|Calle 5 #97-91|Reclamo|2026-07-20 14:07:33|Página web|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi otro.|Otro|Campus en el Área de la salud|2026-08-19 14:07:33|Registrada|scardenas_udea
2379|Juan José Pérez Quintero|CC|1059475242|Otro|3072652951|juan.quintero2379@gmail.com|Calle 38 #48-64|Reclamo|2026-07-09 12:58:05|Presencial|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi perro.|Perro|Campus en el Área de la salud|2026-08-08 12:58:05|Solucionada|fherrera_udea
2380|Catalina José Cano Gómez|CE|1063567170|Corporativo|3055948368|catalina.gomez2380@udea.edu.co|Carrera 110 #83-88|Reclamo|2026-06-23 13:03:25|Presencial|Reclamo por cancelación de cita|Mi cita para mi perro fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Perro|Campus Medellín - Casas Patrimoniales|2026-07-23 13:03:25|En proceso|admin_udea
2381|Valeria Antonia Villa Zuluaga|PP|1040778368|Celular|3092835758|valeria.zuluaga2381@udea.edu.co|Transversal 92 #73-27|Reclamo|2026-05-27 11:39:13|Presencial|Reclamo por cancelación de cita|Mi cita para mi gato fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Gato|Campus Medellín - Edificio Antioquia|2026-06-26 11:39:13|En proceso|admin_udea
2382|Ricardo Alejandro Betancur Ramírez|CC|1079463332|Corporativo|3085147052|ricardo.ramirez2382@hotmail.com|Avenida 101 #39-23|Reclamo|2026-09-02 10:44:15|Página web|Reclamo por demora en entrega de resultados|Los resultados de los exámenes practicados a mi perro tardaron más de lo informado inicialmente.|Perro|Campus Medellín - Ciudad Universitaria|2026-10-02 10:44:15|Solucionada|rquintero_udea
2383|Esteban Alejandro Vargas Ríos|CE|1070013217|Celular|3294895172|esteban.rios2383@udea.edu.co|Transversal 55 #37-53|Reclamo|2026-04-09 14:01:58|Presencial|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi perro.|Perro|Campus Medellín - Edificio de Extensión|2026-05-09 14:01:58|Registrada|mvelez_udea
2384|David Camila Londoño Marín|PP|1061423444|Celular|3108798831|david.marin2384@outlook.com|Calle 41 #1-8|Reclamo|2026-04-22 16:57:56|Página web|Reclamo por pérdida de historia clínica|La historia clínica de mi otro no fue encontrada en el sistema al momento de mi última visita.|Otro|Campus Medellín - Edificio Antioquia|2026-05-22 16:57:56|Solucionada|jgomez_udea
2385|Fernando Escobar Herrera|CE|1083779066|Celular|3054148163|fernando.herrera2385@gmail.com|Avenida 58 #21-12|Reclamo|2026-09-01 08:15:50|Correo electrónico|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi perro.|Perro|Campus Medellín - Sede de Posgrado|2026-10-01 08:15:50|Solucionada|admin_udea
2386|Leonardo David Ceballos Ocampo|CC|1053407313|Celular|3139451834|leonardo.ocampo2386@correo.com|Diagonal 93 #75-4|Reclamo|2026-01-22 17:16:52|Presencial|Reclamo por demora en entrega de resultados|Los resultados de los exámenes practicados a mi otro tardaron más de lo informado inicialmente.|Otro|Campus Medellín - Ciudadela Robledo|2026-02-21 17:16:52|Solucionada|jbedoya_udea
2387|Juliana Antonia Uribe Betancur|CC|1048014925|Fijo|3164935140|juliana.betancur2387@outlook.com|Calle 67 #98-29|Reclamo|2026-03-21 15:49:34|Otro|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi gato.|Gato|Campus Medellín - Edificio San Ignacio|2026-04-20 15:49:34|Registrada|dgiraldo_udea
2388|Felipe Alejandro Gutiérrez Marín|TI|1074914118|Otro|3101100549|felipe.marin2388@outlook.com|Diagonal 20 #34-5|Reclamo|2026-09-14 10:53:08|Redes sociales|Reclamo por demora en entrega de resultados|Los resultados de los exámenes practicados a mi otro tardaron más de lo informado inicialmente.|Otro|Campus Medellín - Ciudadela Robledo|2026-10-14 10:53:08|En proceso|mvelez_udea
2389|Santiago Camila Herrera Bedoya|NIT|823422325|Celular|3206741385|santiago.bedoya2389@correo.com|N/A|Reclamo|2026-03-17 12:19:44|Teléfono|Reclamo por cancelación de cita|Mi cita para mi perro fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Perro|Campus Medellín - Edificio Antioquia|2026-04-16 12:19:44|Solucionada|rquintero_udea
2390|Melissa Fernanda Cadavid Franco|CC|1050781376|Celular|3264199074|melissa.franco2390@udea.edu.co|Calle 112 #96-83|Reclamo|2026-05-09 11:05:23|Correo electrónico|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi gato.|Gato|Campus Medellín - Antigua Escuela de Derecho|2026-06-08 11:05:23|En proceso|fherrera_udea
2391|Vanessa Antonia Cadavid Serna|NIT|819791249|Otro|3214524414|vanessa.serna2391@hotmail.com|Carrera 38 #64-43|Reclamo|2026-02-11 16:06:46|Correo electrónico|Reclamo por demora en entrega de resultados|Los resultados de los exámenes practicados a mi perro tardaron más de lo informado inicialmente.|Perro|Campus Medellín - Edificio de Extensión|2026-03-13 16:06:46|Solucionada|apineda_udea
2392|Isabella Sofía Higuita Londoño|TI|1092615596|Corporativo|3208243993|isabella.londono2392@hotmail.com|N/A|Reclamo|2026-02-19 15:06:47|Correo electrónico|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi perro.|Perro|Campus Medellín - Sede de Posgrado|2026-03-21 15:06:47|Registrada|mtorres_udea
2393|Ricardo Antonia Betancur Rodríguez|PP|1058353734|Celular|3165072414|ricardo.rodriguez2393@correo.com|Avenida 7 #13-6|Reclamo|2026-04-22 15:11:29|Página web|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi gato.|Gato|Campus Medellín - Edificio San Ignacio|2026-05-22 15:11:29|En proceso|mvelez_udea
2394|Leonardo Pérez Muñoz|CE|1008694944|Celular|3026229809|leonardo.munoz2394@udea.edu.co|Diagonal 72 #87-73|Reclamo|2026-09-11 17:11:35|Página web|Reclamo por cancelación de cita|Mi cita para mi perro fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Perro|Campus Medellín - Ciudad Universitaria|2026-10-11 17:11:35|Registrada|scardenas_udea
