id|nombre_completo|tipo_documento|numero_documento|tipo_telefono|telefono_contacto|correo_electronico|direccion|tipo_solicitud|fecha_radicacion|canal_recepcion|asunto_titulo|descripcion_detallada|tipo_mascota|campus_relacionado|fecha_maxima_respuesta|estado_peticion|usuario_registro
2354|Carlos Esteban Aristizábal Zuluaga|NIT|806623425|Corporativo|3252301176|carlos.zuluaga2354@hotmail.com|Avenida 28 #1-14|Sugerencia|2026-01-13 08:08:12|Otro|Sugerencia de sala de espera diferenciada|Propongo habilitar una sala de espera diferenciada para perros y gatos, ya que mi otro se estresó durante la espera.|Otro|Campus Medellín - Edificio Antioquia|2026-02-12 08:08:12|En proceso|fherrera_udea
2355|Hernán Andrés Osorio Gómez|CC|1074810874|Otro|3288945953|hernan.gomez2355@outlook.com|N/A|Sugerencia|2026-05-19 15:36:06|Página web|Sugerencia de ampliar horario|Sugiero ampliar el horario de atención los fines de semana para facilitar el acceso al servicio para casos como el de mi otro.|Otro|Campus Medellín - Casas Patrimoniales|2026-06-18 15:36:06|Registrada|mvelez_udea
2356|Catalina David Aristizábal Sánchez|CE|1033277415|Corporativo|3013871140|catalina.sanchez2356@gmail.com|N/A|Sugerencia|2026-01-11 09:24:10|Redes sociales|Sugerencia de sala de espera diferenciada|Propongo habilitar una sala de espera diferenciada para perros y gatos, ya que mi otro se estresó durante la espera.|Otro|Campus Medellín - Ciudad Universitaria|2026-02-10 09:24:10|Solucionada|mtorres_udea
2357|Leonardo David Vélez Duque|CC|1055138694|Celular|3279905583|leonardo.duque2357@correo.com|Transversal 77 #75-6|Sugerencia|2026-03-06 11:04:59|Correo electrónico|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Perro|Campus en el Área de la salud|2026-04-05 11:04:59|Registrada|mtorres_udea
2358|Felipe Fernanda Álvarez Restrepo|TI|1050424679|Fijo|3278889627|felipe.restrepo2358@gmail.com|Calle 117 #97-55|Sugerencia|2026-04-02 13:14:04|Correo electrónico|Sugerencia de sala de espera diferenciada|Propongo habilitar una sala de espera diferenciada para perros y gatos, ya que mi perro se estresó durante la espera.|Perro|Campus Medellín - Antigua Escuela de Derecho|2026-05-02 13:14:04|En proceso|mtorres_udea
2359|Angélica Esteban Sánchez Torres|PP|1085367510|Otro|3006466965|angelica.torres2359@gmail.com|Diagonal 78 #63-81|Sugerencia|2026-08-01 16:52:23|Otro|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Otro|Campus Medellín - Ciudad Universitaria|2026-08-31 16:52:23|En proceso|cparra_udea
2360|Iván Valentina Palacio Zapata|TI|1071862419|Otro|3091144326|ivan.zapata2360@outlook.com|Calle 63 #74-20|Sugerencia|2026-08-02 13:27:36|Otro|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Gato|Campus en el Área de la salud|2026-09-01 13:27:36|Solucionada|cparra_udea
2361|Juliana Sofía Zapata Vargas|NIT|897110178|Corporativo|3236538424|juliana.vargas2361@udea.edu.co|Diagonal 81 #50-71|Sugerencia|2026-09-08 15:23:56|Página web|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Otro|Campus Medellín - Casas Patrimoniales|2026-10-08 15:23:56|Registrada|scardenas_udea
2362|Melissa Alejandro Ramírez Zuluaga|TI|1014966219|Celular|3197389514|melissa.zuluaga2362@outlook.com|Transversal 31 #7-80|Sugerencia|2026-09-19 13:53:09|Otro|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Otro|Campus Medellín - Ciudad Universitaria|2026-10-19 13:53:09|En proceso|apineda_udea
2363|Esteban Esteban Serna Aristizábal|CE|1053778951|Fijo|3286581216|esteban.aristizabal2363@hotmail.com|N/A|Sugerencia|2026-08-04 12:27:23|Presencial|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Perro|Campus Medellín - Edificio Antioquia|2026-09-03 12:27:23|En proceso|jgomez_udea
2364|Camila Aristizábal Aristizábal|NIT|822110355|Celular|3289347698|camila.aristizabal2364@udea.edu.co|Avenida 39 #89-48|Sugerencia|2026-03-11 12:33:24|Redes sociales|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Otro|Campus Medellín - Sede de Posgrado|2026-04-10 12:33:24|En proceso|lrestrepo_udea
2365|Óscar Fernanda Castaño Betancur|PP|1037705542|Corporativo|3019990458|oscar.betancur2365@udea.edu.co|N/A|Sugerencia|2026-06-22 17:54:10|Correo electrónico|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Otro|Campus Medellín - Ciudad Universitaria|2026-07-22 17:54:10|Solucionada|lrestrepo_udea
2366|Rodrigo Fernanda Ramírez Ospina|NIT|894975906|Otro|3229882115|rodrigo.ospina2366@udea.edu.co|Avenida 44 #93-66|Sugerencia|2026-01-11 09:31:21|Teléfono|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Perro|Campus Medellín - Casas Patrimoniales|2026-02-10 09:31:21|Registrada|mtorres_udea
2367|Alejandra Alejandro Gómez Arboleda|TI|1041809686|Corporativo|3058593209|alejandra.arboleda2367@correo.com|Avenida 23 #4-96|Sugerencia|2026-09-15 09:09:50|Otro|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Otro|Campus Medellín - Sede de Posgrado|2026-10-15 09:09:50|Solucionada|admin_udea
2368|Adriana José Quintero Serna|TI|1075837317|Otro|3203951312|adriana.serna2368@correo.com|Carrera 55 #66-28|Sugerencia|2026-07-15 11:51:12|Página web|Sugerencia de sala de espera diferenciada|Propongo habilitar una sala de espera diferenciada para perros y gatos, ya que mi gato se estresó durante la espera.|Gato|Campus Medellín - Sede de Posgrado|2026-08-14 11:51:12|En proceso|scardenas_udea
2369|Ximena Antonia Gutiérrez Escobar|TI|1012557696|Otro|3225702865|ximena.escobar2369@hotmail.com|Transversal 16 #47-15|Sugerencia|2026-08-09 11:38:28|Página web|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Gato|Campus Medellín - Antigua Escuela de Derecho|2026-09-08 11:38:28|En proceso|fherrera_udea
2370|Jorge Sofía Palacio Serna|TI|1000761261|Corporativo|3096583755|jorge.serna2370@correo.com|Carrera 115 #2-71|Sugerencia|2026-05-22 09:03:45|Teléfono|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Otro|Campus Medellín - Antigua Escuela de Derecho|2026-06-21 09:03:45|En proceso|admin_udea
2371|Rodrigo Andrés Cano Rodríguez|CE|1094776977|Celular|3259399485|rodrigo.rodriguez2371@outlook.com|N/A|Sugerencia|2026-04-02 07:37:53|Redes sociales|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Perro|Campus Medellín - Edificio de Extensión|2026-05-02 07:37:53|Registrada|admin_udea
2372|Mariana Esteban Zapata Marín|TI|1037121953|Corporativo|3179935767|mariana.marin2372@udea.edu.co|Transversal 88 #47-70|Sugerencia|2026-04-19 11:32:04|Página web|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Otro|Campus Medellín - Sede de Posgrado|2026-05-19 11:32:04|En proceso|dgiraldo_udea
2373|Sebastián Andrés Peña Builes|TI|1001584898|Corporativo|3114734759|sebastian.builes2373@hotmail.com|Transversal 100 #81-52|Sugerencia|2026-07-23 17:49:19|Teléfono|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Otro|Campus Medellín - Ciudad Universitaria|2026-08-22 17:49:19|Registrada|cparra_udea
2374|Rodrigo Valentina Uribe Peña|CE|1021037142|Corporativo|3284205892|rodrigo.pena2374@correo.com|Carrera 30 #96-29|Sugerencia|2026-02-22 15:59:15|Teléfono|Sugerencia de ampliar horario|Sugiero ampliar el horario de atención los fines de semana para facilitar el acceso al servicio para casos como el de mi otro.|Otro|Campus Medellín - Antigua Escuela de Derecho|2026-03-24 15:59:15|Solucionada|scardenas_udea
2375|Valeria Esteban Gutiérrez Cano|CE|1086372316|Corporativo|3172115804|valeria.cano2375@outlook.com|Carrera 69 #70-86|Sugerencia|2026-04-06 12:57:25|Redes sociales|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Gato|Campus Medellín - Edificio Antioquia|2026-05-06 12:57:25|En proceso|mvelez_udea
2376|Esteban Esteban Restrepo Escobar|CC|1080257589|Otro|3298752327|esteban.escobar2376@gmail.com|Calle 68 #35-94|Sugerencia|2026-03-23 11:04:06|Página web|Sugerencia de ampliar horario|Sugiero ampliar el horario de atención los fines de semana para facilitar el acceso al servicio para casos como el de mi gato.|Gato|Campus Medellín - Ciudadela Robledo|2026-04-22 11:04:06|Solucionada|mtorres_udea
2377|Catalina Sofía Ceballos Montoya|CE|1005799323|Otro|3013116518|catalina.montoya2377@gmail.com|Transversal 98 #77-24|Sugerencia|2026-09-02 16:47:14|Otro|Sugerencia de ampliar horario|Sugiero ampliar el horario de atención los fines de semana para facilitar el acceso al servicio para casos como el de mi perro.|Perro|Campus en el Área de la salud|2026-10-02 16:47:14|En proceso|fherrera_udea
2378|Emmanuel Sofía Zuluaga Ortiz|TI|1044443914|Otro|3227180594|emmanuel.ortiz2378@outlook.com|Avenida 44 #97-22|Sugerencia|2026-09-13 14:53:52|Teléfono|Sugerencia de ampliar horario|Sugiero ampliar el horario de atención los fines de semana para facilitar el acceso al servicio para casos como el de mi gato.|Gato|Campus Medellín - Edificio Antioquia|2026-10-13 14:53:52|Solucionada|fherrera_udea
2379|Luisa Alejandro Cárdenas Betancourt|NIT|868594584|Otro|3271149930|luisa.betancourt2379@hotmail.com|Avenida 47 #50-82|Sugerencia|2026-07-20 09:01:21|Correo electrónico|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Otro|Campus Medellín - Ciudadela Robledo|2026-08-19 09:01:21|En proceso|admin_udea
2380|Gabriela José Osorio Jaramillo|PP|1046752012|Fijo|3218872906|gabriela.jaramillo2380@outlook.com|Diagonal 10 #86-35|Sugerencia|2026-04-01 11:37:08|Página web|Sugerencia de sala de espera diferenciada|Propongo habilitar una sala de espera diferenciada para perros y gatos, ya que mi perro se estresó durante la espera.|Perro|Campus Medellín - Edificio San Ignacio|2026-05-01 11:37:08|Registrada|dgiraldo_udea
2381|Felipe Sofía Arboleda Zuluaga|PP|1050758070|Otro|3223013178|felipe.zuluaga2381@udea.edu.co|Carrera 47 #50-74|Sugerencia|2026-03-05 10:06:22|Correo electrónico|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Perro|Campus Medellín - Ciudadela Robledo|2026-04-04 10:06:22|En proceso|rquintero_udea
2382|Ricardo José Cárdenas Betancourt|PP|1073354110|Otro|3087037576|ricardo.betancourt2382@udea.edu.co|N/A|Sugerencia|2026-04-06 13:48:09|Otro|Sugerencia de ampliar horario|Sugiero ampliar el horario de atención los fines de semana para facilitar el acceso al servicio para casos como el de mi gato.|Gato|Campus Medellín - Sede de Posgrado|2026-05-06 13:48:09|Solucionada|cparra_udea
2383|Melissa Sofía Ocampo Herrera|CE|1003800360|Fijo|3127369565|melissa.herrera2383@correo.com|Carrera 67 #21-78|Sugerencia|2026-01-08 07:24:38|Página web|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Gato|Campus Medellín - Ciudadela Robledo|2026-02-07 07:24:38|Registrada|apineda_udea
2384|Santiago Fernanda Gómez Restrepo|PP|1051512906|Otro|3157162045|santiago.restrepo2384@hotmail.com|Diagonal 56 #76-31|Sugerencia|2026-02-17 17:55:50|Redes sociales|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Gato|Campus Medellín - Casas Patrimoniales|2026-03-19 17:55:50|En proceso|rquintero_udea
2385|Manuela Esteban Ocampo Torres|NIT|806544336|Fijo|3273316729|manuela.torres2385@correo.com|Calle 95 #30-93|Sugerencia|2026-01-07 07:09:22|Redes sociales|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Perro|Campus en el Área de la salud|2026-02-06 07:09:22|Registrada|admin_udea
2386|María Sofía Builes Builes|PP|1017248886|Fijo|3143894818|maria.builes2386@gmail.com|Diagonal 115 #13-92|Sugerencia|2026-03-21 09:17:44|Teléfono|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Otro|Campus Medellín - Edificio Antioquia|2026-04-20 09:17:44|En proceso|fherrera_udea
2387|Carlos Escobar Correa|CC|1000363317|Corporativo|3109271811|carlos.correa2387@hotmail.com|Transversal 32 #74-72|Sugerencia|2026-08-09 17:15:30|Presencial|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Gato|Campus en el Área de la salud|2026-09-08 17:15:30|En proceso|lrestrepo_udea
2388|Vanessa Sofía Aristizábal Cárdenas|CE|1009927455|Celular|3044901544|vanessa.cardenas2388@udea.edu.co|Diagonal 54 #31-4|Sugerencia|2026-09-12 12:52:46|Teléfono|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Perro|Campus Medellín - Edificio de Extensión|2026-10-12 12:52:46|En proceso|mtorres_udea
2389|Adriana Alejandro Vargas Builes|NIT|804618861|Corporativo|3229459969|adriana.builes2389@correo.com|N/A|Sugerencia|2026-04-17 08:29:40|Redes sociales|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Gato|Campus Medellín - Sede de Posgrado|2026-05-17 08:29:40|Solucionada|jbedoya_udea
2390|Camila David Montoya Gutiérrez|CC|1025071488|Otro|3228617594|camila.gutierrez2390@gmail.com|Avenida 32 #25-39|Sugerencia|2026-02-21 15:00:04|Página web|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Gato|Campus Medellín - Casas Patrimoniales|2026-03-23 15:00:04|Registrada|mtorres_udea
2391|Óscar Andrés Ríos Rodríguez|CE|1001910459|Corporativo|3122958310|oscar.rodriguez2391@gmail.com|Carrera 7 #82-26|Sugerencia|2026-02-06 07:24:40|Teléfono|Sugerencia de ampliar horario|Sugiero ampliar el horario de atención los fines de semana para facilitar el acceso al servicio para casos como el de mi perro.|Perro|Campus Medellín - Edificio Antioquia|2026-03-08 07:24:40|En proceso|jgomez_udea
2392|Luisa Fernanda Escobar Vargas|CE|1070160587|Fijo|3003721448|luisa.vargas2392@correo.com|Calle 86 #22-92|Sugerencia|2026-09-03 15:57:17|Correo electrónico|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Otro|Campus Medellín - Casas Patrimoniales|2026-10-03 15:57:17|Registrada|fherrera_udea
2393|Miguel Sofía Escobar Escobar|NIT|834249274|Fijo|3003031332|miguel.escobar2393@gmail.com|Calle 63 #34-82|Sugerencia|2026-04-04 09:09:40|Página web|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Gato|Campus Medellín - Antigua Escuela de Derecho|2026-05-04 09:09:40|Registrada|mvelez_udea
2394|Iván Esteban Ríos Betancur|TI|1089411109|Corporativo|3051438192|ivan.betancur2394@hotmail.com|Avenida 6 #71-1|Sugerencia|2026-05-18 17:31:07|Teléfono|Sugerencia de sala de espera diferenciada|Propongo habilitar una sala de espera diferenciada para perros y gatos, ya que mi otro se estresó durante la espera.|Otro|Campus Medellín - Casas Patrimoniales|2026-06-17 17:31:07|En proceso|scardenas_udea
2395|Cristian Sofía Betancur Ospina|CE|1056232016|Corporativo|3189021728|cristian.ospina2395@outlook.com|Carrera 118 #26-90|Sugerencia|2026-02-15 12:43:22|Teléfono|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Gato|Campus Medellín - Casas Patrimoniales|2026-03-17 12:43:22|Registrada|apineda_udea
2396|Esteban Antonia Ceballos Rodríguez|NIT|819791641|Celular|3057212203|esteban.rodriguez2396@gmail.com|Carrera 47 #35-47|Sugerencia|2026-03-11 14:39:05|Correo electrónico|Sugerencia de ampliar horario|Sugiero ampliar el horario de atención los fines de semana para facilitar el acceso al servicio para casos como el de mi perro.|Perro|Campus Medellín - Edificio Antioquia|2026-04-10 14:39:05|Registrada|fherrera_udea
2397|Rodrigo Sofía Vargas Betancourt|CC|1062792211|Fijo|3184650808|rodrigo.betancourt2397@udea.edu.co|Diagonal 99 #21-30|Sugerencia|2026-03-12 10:34:53|Página web|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Gato|Campus Medellín - Edificio Antioquia|2026-04-11 10:34:53|Solucionada|scardenas_udea
2398|María Sofía Duque Londoño|TI|1013146259|Celular|3098272247|maria.londono2398@gmail.com|Calle 8 #88-28|Sugerencia|2026-02-04 17:56:47|Otro|Sugerencia de ampliar horario|Sugiero ampliar el horario de atención los fines de semana para facilitar el acceso al servicio para casos como el de mi otro.|Otro|Campus en el Área de la salud|2026-03-06 17:56:47|Registrada|rquintero_udea
2399|Tatiana Antonia Restrepo Palacio|PP|1035177206|Corporativo|3111364726|tatiana.palacio2399@hotmail.com|Carrera 12 #99-49|Sugerencia|2026-01-20 16:23:37|Presencial|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Gato|Campus Medellín - Sede de Posgrado|2026-02-19 16:23:37|Registrada|dgiraldo_udea
2400|Julián Andrés Londoño Giraldo|CC|1033018902|Otro|3221003555|julian.giraldo2400@udea.edu.co|Avenida 102 #47-91|Sugerencia|2026-04-03 17:17:28|Correo electrónico|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Perro|Campus Medellín - Antigua Escuela de Derecho|2026-05-03 17:17:28|Solucionada|fherrera_udea
2401|Andrés José Ceballos Arboleda|CE|1042093357|Corporativo|3053460126|andres.arboleda2401@gmail.com|Carrera 25 #96-94|Sugerencia|2026-04-06 12:22:47|Otro|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Otro|Campus Medellín - Edificio San Ignacio|2026-05-06 12:22:47|Registrada|jbedoya_udea
2402|Felipe Sofía Muñoz Quintero|TI|1025845235|Celular|3157612112|felipe.quintero2402@hotmail.com|Calle 45 #55-57|Sugerencia|2026-01-02 13:41:10|Teléfono|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Gato|Campus Medellín - Ciudadela Robledo|2026-02-01 13:41:10|Solucionada|mvelez_udea
2403|Emmanuel José Ríos Ortiz|PP|1004797560|Celular|3082858312|emmanuel.ortiz2403@hotmail.com|Diagonal 8 #18-48|Sugerencia|2026-03-21 15:45:26|Teléfono|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Perro|Campus Medellín - Edificio de Extensión|2026-04-20 15:45:26|Solucionada|fherrera_udea
2404|María Fernanda Ríos Álvarez|CC|1054876839|Celular|3288506612|maria.alvarez2404@outlook.com|Carrera 97 #71-56|Sugerencia|2026-03-13 14:17:58|Teléfono|Sugerencia de sala de espera diferenciada|Propongo habilitar una sala de espera diferenciada para perros y gatos, ya que mi gato se estresó durante la espera.|Gato|Campus Medellín - Casas Patrimoniales|2026-04-12 14:17:58|Registrada|lrestrepo_udea
2405|Gabriela Marín Aristizábal|TI|1080783201|Fijo|3162199448|gabriela.aristizabal2405@udea.edu.co|Transversal 78 #6-47|Sugerencia|2026-04-09 07:52:15|Página web|Sugerencia de sala de espera diferenciada|Propongo habilitar una sala de espera diferenciada para perros y gatos, ya que mi otro se estresó durante la espera.|Otro|Campus Medellín - Ciudadela Robledo|2026-05-09 07:52:15|En proceso|admin_udea
2406|Tatiana Fernanda Osorio Quintero|CC|1089468345|Celular|3086107964|tatiana.quintero2406@hotmail.com|Carrera 23 #78-9|Sugerencia|2026-05-02 13:21:56|Redes sociales|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Otro|Campus en el Área de la salud|2026-06-01 13:21:56|En proceso|dgiraldo_udea
2407|Mariana José Sánchez Montoya|TI|1063006261|Fijo|3206217622|mariana.montoya2407@gmail.com|Calle 77 #53-89|Sugerencia|2026-07-21 08:05:35|Correo electrónico|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Otro|Campus Medellín - Edificio Antioquia|2026-08-20 08:05:35|Registrada|scardenas_udea
2408|Valentina Sofía Quintero Giraldo|CC|1090464263|Celular|3213903151|valentina.giraldo2408@hotmail.com|Avenida 72 #34-96|Sugerencia|2026-07-27 15:33:56|Redes sociales|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Otro|Campus Medellín - Antigua Escuela de Derecho|2026-08-26 15:33:56|Registrada|lrestrepo_udea
2409|Alexander Alejandro Rodríguez Arboleda|PP|1095064966|Celular|3101326396|alexander.arboleda2409@correo.com|Transversal 33 #23-71|Sugerencia|2026-04-13 12:56:25|Presencial|Sugerencia de ampliar horario|Sugiero ampliar el horario de atención los fines de semana para facilitar el acceso al servicio para casos como el de mi gato.|Gato|Campus Medellín - Ciudad Universitaria|2026-05-13 12:56:25|Solucionada|dgiraldo_udea
2410|Vanessa Antonia Quintero Cano|TI|1003650134|Celular|3182941538|vanessa.cano2410@outlook.com|Diagonal 48 #76-68|Sugerencia|2026-07-06 08:01:24|Otro|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Otro|Campus Medellín - Ciudadela Robledo|2026-08-05 08:01:24|En proceso|jbedoya_udea
2411|Ximena David Gómez Ramírez|PP|1091588201|Fijo|3233846874|ximena.ramirez2411@outlook.com|Transversal 89 #37-22|Sugerencia|2026-09-28 16:51:42|Teléfono|Sugerencia de ampliar horario|Sugiero ampliar el horario de atención los fines de semana para facilitar el acceso al servicio para casos como el de mi gato.|Gato|Campus Medellín - Antigua Escuela de Derecho|2026-10-28 16:51:42|En proceso|apineda_udea
2412|Carolina Alejandro Álvarez Cano|CE|1076289522|Celular|3235584056|carolina.cano2412@outlook.com|Calle 41 #16-48|Sugerencia|2026-06-16 11:47:39|Correo electrónico|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Otro|Campus Medellín - Edificio de Extensión|2026-07-16 11:47:39|Solucionada|jgomez_udea
2413|Carolina Camila Torres Builes|CC|1069909285|Corporativo|3142783820|carolina.builes2413@hotmail.com|Avenida 60 #32-65|Sugerencia|2026-02-24 07:06:56|Redes sociales|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Otro|Campus Medellín - Antigua Escuela de Derecho|2026-03-26 07:06:56|En proceso|apineda_udea
2414|Mauricio Sánchez Mejía|CC|1066398848|Corporativo|3218059110|mauricio.mejia2414@correo.com|Diagonal 55 #72-76|Sugerencia|2026-06-04 17:22:46|Redes sociales|Sugerencia de sala de espera diferenciada|Propongo habilitar una sala de espera diferenciada para perros y gatos, ya que mi perro se estresó durante la espera.|Perro|Campus Medellín - Ciudad Universitaria|2026-07-04 17:22:46|Registrada|admin_udea
2415|Esteban Esteban Salazar Franco|TI|1045473935|Otro|3282584492|esteban.franco2415@gmail.com|Carrera 35 #93-18|Sugerencia|2026-05-08 13:30:46|Correo electrónico|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Gato|Campus Medellín - Ciudadela Robledo|2026-06-07 13:30:46|Solucionada|dgiraldo_udea
2416|Alexander Alejandro Bedoya Marín|TI|1097832216|Fijo|3275126190|alexander.marin2416@hotmail.com|Diagonal 21 #71-83|Sugerencia|2026-05-28 17:01:13|Teléfono|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Gato|Campus Medellín - Ciudad Universitaria|2026-06-27 17:01:13|Registrada|cparra_udea
2417|Catalina Zuluaga Ortiz|TI|1069887340|Corporativo|3295911570|catalina.ortiz2417@udea.edu.co|Transversal 66 #46-98|Sugerencia|2026-03-24 11:07:41|Redes sociales|Sugerencia de sala de espera diferenciada|Propongo habilitar una sala de espera diferenciada para perros y gatos, ya que mi gato se estresó durante la espera.|Gato|Campus Medellín - Casas Patrimoniales|2026-04-23 11:07:41|Solucionada|admin_udea
2418|Óscar José Zapata Restrepo|CC|1082255213|Otro|3265851469|oscar.restrepo2418@gmail.com|Transversal 106 #70-8|Sugerencia|2026-05-11 13:05:54|Teléfono|Sugerencia de sala de espera diferenciada|Propongo habilitar una sala de espera diferenciada para perros y gatos, ya que mi gato se estresó durante la espera.|Gato|Campus Medellín - Antigua Escuela de Derecho|2026-06-10 13:05:54|En proceso|scardenas_udea
2419|Manuela Valentina Jaramillo Arboleda|PP|1076588027|Celular|3213414073|manuela.arboleda2419@hotmail.com|Carrera 27 #23-43|Sugerencia|2026-03-22 13:00:08|Teléfono|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Otro|Campus Medellín - Ciudad Universitaria|2026-04-21 13:00:08|En proceso|scardenas_udea
2420|Andrés Alejandro Builes Bedoya|CE|1045792571|Otro|3286235093|andres.bedoya2420@udea.edu.co|Transversal 92 #70-62|Sugerencia|2026-06-27 15:47:18|Teléfono|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Perro|Campus Medellín - Casas Patrimoniales|2026-07-27 15:47:18|En proceso|admin_udea
2421|Jorge David Álvarez López|CE|1037973026|Fijo|3012743779|jorge.lopez2421@udea.edu.co|Carrera 28 #62-22|Sugerencia|2026-05-12 10:23:40|Otro|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Gato|Campus Medellín - Antigua Escuela de Derecho|2026-06-11 10:23:40|Registrada|cparra_udea
2422|Óscar Andrés Restrepo Higuita|CE|1003946186|Corporativo|3186300611|oscar.higuita2422@udea.edu.co|Diagonal 31 #96-87|Sugerencia|2026-09-21 16:21:43|Otro|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Gato|Campus Medellín - Sede de Posgrado|2026-10-21 16:21:43|Solucionada|mtorres_udea
2423|Valeria Betancur Muñoz|CC|1084823576|Corporativo|3129220857|valeria.munoz2423@gmail.com|Avenida 30 #25-9|Sugerencia|2026-08-02 09:33:51|Redes sociales|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Otro|Campus Medellín - Ciudadela Robledo|2026-09-01 09:33:51|Registrada|fherrera_udea
2424|Luisa José Ospina Serna|NIT|835776430|Otro|3125545970|luisa.serna2424@correo.com|Calle 21 #4-81|Sugerencia|2026-09-10 15:29:09|Otro|Sugerencia de ampliar horario|Sugiero ampliar el horario de atención los fines de semana para facilitar el acceso al servicio para casos como el de mi perro.|Perro|Campus Medellín - Edificio Antioquia|2026-10-10 15:29:09|Solucionada|fherrera_udea
