id|nombre_completo|tipo_documento|numero_documento|tipo_telefono|telefono_contacto|correo_electronico|direccion|tipo_solicitud|fecha_radicacion|canal_recepcion|asunto_titulo|descripcion_detallada|tipo_mascota|campus_relacionado|fecha_maxima_respuesta|estado_peticion|usuario_registro
2474|Melissa José Builes Giraldo|PP|1093059556|Otro|3153252592|melissa.giraldo2474@gmail.com|N/A|Queja|2026-04-06 07:25:07|Presencial|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi gato en dos visitas distintas.|Gato|Campus Medellín - Edificio San Ignacio|2026-05-06 07:25:07|En proceso|mtorres_udea
2475|Natalia David Ortiz Correa|TI|1003811735|Fijo|3249067802|natalia.correa2475@outlook.com|Carrera 47 #72-66|Queja|2026-02-14 11:01:11|Teléfono|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi perro el día de la visita.|Perro|Campus Medellín - Edificio de Extensión|2026-03-16 11:01:11|Registrada|apineda_udea
2476|Sebastián Fernanda Bedoya Montoya|NIT|814380051|Fijo|3071862526|sebastian.montoya2476@udea.edu.co|Carrera 54 #60-81|Queja|2026-02-28 17:42:03|Correo electrónico|Queja por incumplimiento de cita|La cita programada para mi otro no fue atendida en el horario acordado sin previa notificación.|Otro|Campus Medellín - Ciudad Universitaria|2026-03-30 17:42:03|Registrada|mtorres_udea
2477|Mauricio Alejandro Serna Salazar|CC|1050089049|Fijo|3004357964|mauricio.salazar2477@hotmail.com|Diagonal 65 #93-78|Queja|2026-03-13 16:15:53|Correo electrónico|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi perro el día de la visita.|Perro|Campus Medellín - Casas Patrimoniales|2026-04-12 16:15:53|En proceso|dgiraldo_udea
2478|Tatiana Sofía Álvarez Pérez|CC|1091487555|Otro|3118896885|tatiana.perez2478@gmail.com|Calle 113 #37-82|Queja|2026-08-17 16:50:25|Redes sociales|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi perro en el campus.|Perro|Campus Medellín - Edificio San Ignacio|2026-09-16 16:50:25|Registrada|jbedoya_udea
2479|Rodrigo Sofía Castaño Cárdenas|CC|1083637285|Corporativo|3123316143|rodrigo.cardenas2479@correo.com|Transversal 28 #19-71|Queja|2026-01-08 17:21:40|Teléfono|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi perro en el campus.|Perro|Campus Medellín - Edificio Antioquia|2026-02-07 17:21:40|Registrada|mtorres_udea
2480|Iván Camila Marín Álvarez|CE|1002887452|Otro|3127048154|ivan.alvarez2480@outlook.com|Carrera 43 #3-5|Queja|2026-01-10 14:28:58|Correo electrónico|Queja por trato del personal|Quiero manifestar mi inconformidad con el trato recibido por parte de uno de los funcionarios durante la atención de mi perro.|Perro|Campus Medellín - Edificio San Ignacio|2026-02-09 14:28:58|Solucionada|cparra_udea
2481|Daniela Esteban Ortiz Álvarez|CC|1081074508|Corporativo|3077394838|daniela.alvarez2481@gmail.com|Diagonal 37 #28-17|Queja|2026-07-14 12:47:36|Página web|Queja por incumplimiento de cita|La cita programada para mi otro no fue atendida en el horario acordado sin previa notificación.|Otro|Campus Medellín - Edificio Antioquia|2026-08-13 12:47:36|En proceso|cparra_udea
2482|Rodrigo Fernanda Serna Peña|PP|1010718143|Celular|3202571294|rodrigo.pena2482@udea.edu.co|Avenida 50 #3-37|Queja|2026-04-28 10:23:16|Presencial|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi otro en el campus.|Otro|Campus Medellín - Edificio de Extensión|2026-05-28 10:23:16|Registrada|lrestrepo_udea
2483|Jorge José Montoya Salazar|CE|1060387199|Corporativo|3225605887|jorge.salazar2483@hotmail.com|Calle 2 #5-97|Queja|2026-07-06 09:38:36|Correo electrónico|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi otro el día de la visita.|Otro|Campus Medellín - Edificio San Ignacio|2026-08-05 09:38:36|En proceso|jgomez_udea
2484|Juliana David Franco Ceballos|PP|1044648179|Otro|3118477008|juliana.ceballos2484@gmail.com|Avenida 60 #81-61|Queja|2026-07-19 11:32:31|Página web|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi otro en dos visitas distintas.|Otro|Campus Medellín - Antigua Escuela de Derecho|2026-08-18 11:32:31|En proceso|jbedoya_udea
2485|Felipe Camila Mejía Osorio|NIT|875389673|Fijo|3049958594|felipe.osorio2485@outlook.com|Diagonal 81 #60-94|Queja|2026-04-17 16:07:45|Presencial|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi gato en dos visitas distintas.|Gato|Campus Medellín - Edificio de Extensión|2026-05-17 16:07:45|En proceso|cparra_udea
2486|Hernán Fernanda Uribe Cano|TI|1075485001|Corporativo|3176990414|hernan.cano2486@gmail.com|Avenida 79 #84-97|Queja|2026-08-02 16:01:29|Redes sociales|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi perro en dos visitas distintas.|Perro|Campus Medellín - Antigua Escuela de Derecho|2026-09-01 16:01:29|En proceso|apineda_udea
2487|Diego Fernanda Zapata Ceballos|CC|1038816480|Fijo|3233331831|diego.ceballos2487@outlook.com|Transversal 50 #57-93|Queja|2026-07-19 14:55:24|Teléfono|Queja por incumplimiento de cita|La cita programada para mi gato no fue atendida en el horario acordado sin previa notificación.|Gato|Campus Medellín - Edificio Antioquia|2026-08-18 14:55:24|Registrada|apineda_udea
2488|Ricardo Sofía Franco Giraldo|TI|1088790796|Corporativo|3194027355|ricardo.giraldo2488@gmail.com|Carrera 47 #53-21|Queja|2026-09-12 11:26:28|Otro|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi gato en dos visitas distintas.|Gato|Campus Medellín - Sede de Posgrado|2026-10-12 11:26:28|En proceso|rquintero_udea
2489|Andrés Andrés Serna Higuita|TI|1005323362|Fijo|3216787812|andres.higuita2489@correo.com|Avenida 62 #8-70|Queja|2026-01-08 08:26:52|Correo electrónico|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi otro en el campus.|Otro|Campus Medellín - Ciudadela Robledo|2026-02-07 08:26:52|En proceso|fherrera_udea
2490|Juliana David Salazar Peña|CC|1036295158|Otro|3078261427|juliana.pena2490@udea.edu.co|Calle 25 #50-33|Queja|2026-02-04 17:52:32|Otro|Queja por incumplimiento de cita|La cita programada para mi perro no fue atendida en el horario acordado sin previa notificación.|Perro|Campus Medellín - Edificio San Ignacio|2026-03-06 17:52:32|Registrada|scardenas_udea
2491|Angélica Sofía Castaño Sánchez|NIT|829825477|Fijo|3154014359|angelica.sanchez2491@correo.com|Calle 44 #70-92|Queja|2026-07-25 15:40:43|Correo electrónico|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi gato en dos visitas distintas.|Gato|Campus Medellín - Casas Patrimoniales|2026-08-24 15:40:43|Solucionada|apineda_udea
2492|Vanessa Camila Cano Ramírez|TI|1015438586|Corporativo|3163742211|vanessa.ramirez2492@correo.com|Diagonal 89 #71-91|Queja|2026-02-10 14:00:11|Redes sociales|Queja por trato del personal|Quiero manifestar mi inconformidad con el trato recibido por parte de uno de los funcionarios durante la atención de mi otro.|Otro|Campus en el Área de la salud|2026-03-12 14:00:11|Solucionada|rquintero_udea
2493|Mauricio Esteban Vélez Ríos|TI|1048868562|Celular|3174804751|mauricio.rios2493@hotmail.com|Calle 36 #45-82|Queja|2026-02-16 12:28:58|Correo electrónico|Queja por trato del personal|Quiero manifestar mi inconformidad con el trato recibido por parte de uno de los funcionarios durante la atención de mi otro.|Otro|Campus en el Área de la salud|2026-03-18 12:28:58|Registrada|rquintero_udea
2494|Hernán Esteban Torres Builes|TI|1075160818|Fijo|3201109685|hernan.builes2494@gmail.com|Carrera 44 #41-1|Queja|2026-01-10 17:54:00|Otro|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi otro el día de la visita.|Otro|Campus Medellín - Casas Patrimoniales|2026-02-09 17:54:00|En proceso|rquintero_udea
2495|Manuela Andrés Vargas Mejía|CC|1050571898|Otro|3074681951|manuela.mejia2495@gmail.com|Calle 79 #97-28|Queja|2026-02-12 14:23:12|Presencial|Queja por trato del personal|Quiero manifestar mi inconformidad con el trato recibido por parte de uno de los funcionarios durante la atención de mi gato.|Gato|Campus Medellín - Edificio Antioquia|2026-03-14 14:23:12|En proceso|admin_udea
2496|Adriana David Álvarez Peña|PP|1096633384|Corporativo|3266835333|adriana.pena2496@gmail.com|Carrera 17 #67-98|Queja|2026-06-26 16:27:48|Presencial|Queja por trato del personal|Quiero manifestar mi inconformidad con el trato recibido por parte de uno de los funcionarios durante la atención de mi gato.|Gato|Campus Medellín - Edificio de Extensión|2026-07-26 16:27:48|En proceso|jgomez_udea
2497|Rodrigo Restrepo López|NIT|822541183|Celular|3225216118|rodrigo.lopez2497@hotmail.com|Transversal 12 #62-50|Queja|2026-09-23 07:31:29|Redes sociales|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi gato en dos visitas distintas.|Gato|Campus Medellín - Sede de Posgrado|2026-10-23 07:31:29|Registrada|scardenas_udea
2498|Melissa Esteban Torres Vélez|TI|1067594338|Otro|3148845069|melissa.velez2498@hotmail.com|N/A|Queja|2026-02-19 12:10:26|Teléfono|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi otro en el campus.|Otro|Campus Medellín - Casas Patrimoniales|2026-03-21 12:10:26|Solucionada|mvelez_udea
2499|David Camila Restrepo Rodríguez|CE|1088171390|Corporativo|3148465385|david.rodriguez2499@outlook.com|Carrera 105 #87-70|Queja|2026-07-07 10:40:15|Redes sociales|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi perro el día de la visita.|Perro|Campus Medellín - Ciudadela Robledo|2026-08-06 10:40:15|En proceso|cparra_udea
2500|Valeria Fernanda Castaño Arboleda|CC|1056713370|Corporativo|3297275698|valeria.arboleda2500@gmail.com|Avenida 12 #40-78|Queja|2026-02-25 07:53:32|Página web|Queja por incumplimiento de cita|La cita programada para mi gato no fue atendida en el horario acordado sin previa notificación.|Gato|Campus Medellín - Casas Patrimoniales|2026-03-27 07:53:32|En proceso|cparra_udea
2501|Sebastián Fernanda Vargas Mejía|PP|1070644432|Corporativo|3244422627|sebastian.mejia2501@outlook.com|Calle 117 #23-70|Queja|2026-07-12 07:07:54|Teléfono|Queja por trato del personal|Quiero manifestar mi inconformidad con el trato recibido por parte de uno de los funcionarios durante la atención de mi otro.|Otro|Campus Medellín - Edificio Antioquia|2026-08-11 07:07:54|Registrada|mtorres_udea
2502|Gabriela David Jaramillo Gutiérrez|TI|1069041576|Corporativo|3011478032|gabriela.gutierrez2502@hotmail.com|Avenida 5 #27-8|Queja|2026-06-19 12:31:16|Teléfono|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi gato en el campus.|Gato|Campus Medellín - Casas Patrimoniales|2026-07-19 12:31:16|En proceso|dgiraldo_udea
2503|Juliana Alejandro Villa Palacio|PP|1004873445|Fijo|3031336344|juliana.palacio2503@correo.com|Transversal 31 #44-15|Queja|2026-04-20 07:57:27|Presencial|Queja por incumplimiento de cita|La cita programada para mi perro no fue atendida en el horario acordado sin previa notificación.|Perro|Campus Medellín - Sede de Posgrado|2026-05-20 07:57:27|Solucionada|lrestrepo_udea
2504|Manuela Fernanda Ocampo Salazar|CE|1084068696|Corporativo|3158174250|manuela.salazar2504@udea.edu.co|Transversal 49 #19-76|Queja|2026-05-01 11:46:56|Presencial|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi perro el día de la visita.|Perro|Campus Medellín - Casas Patrimoniales|2026-05-31 11:46:56|Registrada|admin_udea
2505|Santiago Valentina Sánchez Sánchez|CC|1070470457|Corporativo|3027847831|santiago.sanchez2505@udea.edu.co|Diagonal 107 #8-22|Queja|2026-03-07 17:02:28|Página web|Queja por trato del personal|Quiero manifestar mi inconformidad con el trato recibido por parte de uno de los funcionarios durante la atención de mi gato.|Gato|Campus Medellín - Ciudadela Robledo|2026-04-06 17:02:28|Registrada|apineda_udea
2506|Felipe Bedoya Ramírez|PP|1019975946|Celular|3174001199|felipe.ramirez2506@correo.com|Diagonal 29 #98-57|Queja|2026-03-11 09:17:02|Correo electrónico|Queja por incumplimiento de cita|La cita programada para mi perro no fue atendida en el horario acordado sin previa notificación.|Perro|Campus Medellín - Casas Patrimoniales|2026-04-10 09:17:02|Registrada|jbedoya_udea
2507|Paula Camila Franco Aristizábal|TI|1021882355|Corporativo|3063681317|paula.aristizabal2507@outlook.com|Calle 82 #5-83|Queja|2026-04-22 15:28:46|Teléfono|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi perro en dos visitas distintas.|Perro|Campus en el Área de la salud|2026-05-22 15:28:46|Solucionada|dgiraldo_udea
2508|Adriana David Londoño Cano|PP|1076349873|Fijo|3063806260|adriana.cano2508@udea.edu.co|Diagonal 78 #17-56|Queja|2026-08-17 10:17:55|Presencial|Queja por incumplimiento de cita|La cita programada para mi otro no fue atendida en el horario acordado sin previa notificación.|Otro|Campus Medellín - Ciudad Universitaria|2026-09-16 10:17:55|Registrada|rquintero_udea
2509|Carolina Esteban Ortiz Ríos|CC|1032572967|Corporativo|3204548477|carolina.rios2509@hotmail.com|Diagonal 89 #24-28|Queja|2026-06-15 16:36:41|Otro|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi perro en dos visitas distintas.|Perro|Campus Medellín - Sede de Posgrado|2026-07-15 16:36:41|Solucionada|mvelez_udea
2510|Leonardo David Arboleda Sánchez|TI|1072651179|Fijo|3046626613|leonardo.sanchez2510@udea.edu.co|Carrera 115 #47-41|Queja|2026-07-16 08:46:31|Página web|Queja por trato del personal|Quiero manifestar mi inconformidad con el trato recibido por parte de uno de los funcionarios durante la atención de mi perro.|Perro|Campus Medellín - Edificio Antioquia|2026-08-15 08:46:31|En proceso|jgomez_udea
2511|Mariana Herrera Betancur|TI|1038821409|Corporativo|3167991801|mariana.betancur2511@outlook.com|Diagonal 9 #2-23|Queja|2026-08-18 10:23:11|Redes sociales|Queja por trato del personal|Quiero manifestar mi inconformidad con el trato recibido por parte de uno de los funcionarios durante la atención de mi perro.|Perro|Campus Medellín - Casas Patrimoniales|2026-09-17 10:23:11|Solucionada|apineda_udea
2512|Ricardo Camila Higuita Aristizábal|CC|1028300689|Celular|3037029049|ricardo.aristizabal2512@outlook.com|Avenida 4 #50-75|Queja|2026-05-24 08:38:15|Correo electrónico|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi gato en dos visitas distintas.|Gato|Campus Medellín - Edificio Antioquia|2026-06-23 08:38:15|Solucionada|lrestrepo_udea
2513|Alejandra David Cano Uribe|NIT|898013078|Fijo|3257618263|alejandra.uribe2513@outlook.com|Transversal 65 #21-46|Queja|2026-04-05 13:44:20|Teléfono|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi otro en el campus.|Otro|Campus Medellín - Edificio de Extensión|2026-05-05 13:44:20|Solucionada|fherrera_udea
2514|Felipe Andrés Vélez Cano|NIT|837720404|Otro|3116599516|felipe.cano2514@hotmail.com|Carrera 1 #43-74|Queja|2026-02-03 09:18:51|Redes sociales|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi perro en el campus.|Perro|Campus Medellín - Casas Patrimoniales|2026-03-05 09:18:51|Solucionada|lrestrepo_udea
2515|Mariana David Vargas Castaño|TI|1057355347|Corporativo|3217844574|mariana.castano2515@correo.com|Carrera 31 #9-55|Queja|2026-04-23 11:29:26|Presencial|Queja por incumplimiento de cita|La cita programada para mi gato no fue atendida en el horario acordado sin previa notificación.|Gato|Campus Medellín - Edificio de Extensión|2026-05-23 11:29:26|Registrada|rquintero_udea
2516|Valeria Alejandro Franco Uribe|CE|1092614073|Celular|3139204222|valeria.uribe2516@correo.com|Diagonal 16 #37-52|Queja|2026-02-24 10:49:32|Correo electrónico|Queja por incumplimiento de cita|La cita programada para mi gato no fue atendida en el horario acordado sin previa notificación.|Gato|Campus Medellín - Ciudad Universitaria|2026-03-26 10:49:32|En proceso|admin_udea
2517|Mauricio Andrés Ortiz Franco|CC|1053968542|Celular|3203543700|mauricio.franco2517@correo.com|Carrera 35 #72-96|Queja|2026-09-13 10:00:29|Página web|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi otro en dos visitas distintas.|Otro|Campus Medellín - Casas Patrimoniales|2026-10-13 10:00:29|En proceso|jgomez_udea
2518|Jorge Andrés Quintero Londoño|NIT|881793637|Fijo|3122210077|jorge.londono2518@udea.edu.co|Diagonal 13 #1-57|Queja|2026-07-17 07:34:51|Presencial|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi otro en el campus.|Otro|Campus Medellín - Edificio Antioquia|2026-08-16 07:34:51|Registrada|rquintero_udea
2519|Alejandra Andrés Torres Correa|TI|1067093302|Celular|3249140766|alejandra.correa2519@outlook.com|Carrera 12 #95-76|Queja|2026-05-27 11:26:36|Redes sociales|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi gato el día de la visita.|Gato|Campus en el Área de la salud|2026-06-26 11:26:36|Registrada|dgiraldo_udea
2520|Valentina Camila Peña Duque|CC|1018273808|Otro|3276851521|valentina.duque2520@hotmail.com|Avenida 50 #2-18|Queja|2026-01-06 08:15:58|Teléfono|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi perro el día de la visita.|Perro|Campus en el Área de la salud|2026-02-05 08:15:58|Solucionada|fherrera_udea
2521|Alejandra Andrés Ríos Higuita|CE|1021627359|Celular|3233062730|alejandra.higuita2521@outlook.com|Diagonal 101 #13-43|Queja|2026-07-27 13:59:12|Página web|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi perro el día de la visita.|Perro|Campus Medellín - Ciudad Universitaria|2026-08-26 13:59:12|Registrada|fherrera_udea
2522|Álvaro Antonia Osorio Rodríguez|NIT|826921740|Celular|3125207777|alvaro.rodriguez2522@udea.edu.co|Diagonal 69 #95-3|Queja|2026-04-03 16:49:08|Página web|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi gato en el campus.|Gato|Campus Medellín - Edificio Antioquia|2026-05-03 16:49:08|En proceso|lrestrepo_udea
2523|Tatiana Antonia Quintero Sánchez|CE|1038044585|Corporativo|3138918373|tatiana.sanchez2523@correo.com|Transversal 72 #55-32|Queja|2026-01-25 10:35:21|Teléfono|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi otro el día de la visita.|Otro|Campus Medellín - Ciudadela Robledo|2026-02-24 10:35:21|En proceso|jbedoya_udea
2524|Mariana Antonia Gómez Bedoya|CE|1067278555|Celular|3059697283|mariana.bedoya2524@udea.edu.co|Carrera 81 #2-57|Queja|2026-05-25 14:37:47|Correo electrónico|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi perro el día de la visita.|Perro|Campus en el Área de la salud|2026-06-24 14:37:47|En proceso|admin_udea
2525|Julián Antonia Builes Villa|PP|1037192955|Corporativo|3007349201|julian.villa2525@correo.com|Avenida 58 #64-24|Queja|2026-03-02 11:51:47|Página web|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi gato el día de la visita.|Gato|Campus Medellín - Edificio de Extensión|2026-04-01 11:51:47|En proceso|scardenas_udea
2526|Juan Sofía Peña Ríos|CC|1022891535|Corporativo|3295259520|juan.rios2526@udea.edu.co|Diagonal 35 #65-2|Queja|2026-09-01 09:16:08|Redes sociales|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi perro en el campus.|Perro|Campus Medellín - Ciudad Universitaria|2026-10-01 09:16:08|Solucionada|jbedoya_udea
2527|Felipe Fernanda Betancourt Aristizábal|CE|1001253145|Fijo|3232804741|felipe.aristizabal2527@hotmail.com|Transversal 89 #45-4|Queja|2026-07-08 14:30:14|Teléfono|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi gato en dos visitas distintas.|Gato|Campus Medellín - Casas Patrimoniales|2026-08-07 14:30:14|Solucionada|cparra_udea
2528|Rodrigo David Zuluaga Uribe|CE|1034263855|Corporativo|3217140833|rodrigo.uribe2528@correo.com|Diagonal 47 #21-66|Queja|2026-05-24 13:59:38|Correo electrónico|Queja por incumplimiento de cita|La cita programada para mi otro no fue atendida en el horario acordado sin previa notificación.|Otro|Campus en el Área de la salud|2026-06-23 13:59:38|Solucionada|mvelez_udea
2529|Valeria Esteban López Marín|PP|1056601356|Celular|3106699034|valeria.marin2529@correo.com|Diagonal 44 #68-50|Queja|2026-06-04 10:24:52|Redes sociales|Queja por incumplimiento de cita|La cita programada para mi gato no fue atendida en el horario acordado sin previa notificación.|Gato|Campus en el Área de la salud|2026-07-04 10:24:52|En proceso|jbedoya_udea
2530|Natalia Valentina Ocampo Higuita|CC|1091715000|Celular|3264796354|natalia.higuita2530@udea.edu.co|Calle 93 #7-39|Queja|2026-02-05 15:37:47|Teléfono|Queja por incumplimiento de cita|La cita programada para mi otro no fue atendida en el horario acordado sin previa notificación.|Otro|Campus en el Área de la salud|2026-03-07 15:37:47|En proceso|jbedoya_udea
2531|Valentina Andrés Palacio Castaño|CE|1022920991|Fijo|3018521283|valentina.castano2531@udea.edu.co|Carrera 81 #59-91|Queja|2026-08-28 17:50:40|Presencial|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi gato el día de la visita.|Gato|Campus Medellín - Sede de Posgrado|2026-09-27 17:50:40|Solucionada|jbedoya_udea
2532|Jorge Fernanda Jaramillo Castaño|NIT|893777249|Corporativo|3215104723|jorge.castano2532@outlook.com|Diagonal 94 #48-25|Queja|2026-03-10 15:03:02|Otro|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi perro el día de la visita.|Perro|Campus Medellín - Ciudadela Robledo|2026-04-09 15:03:02|En proceso|admin_udea
2533|Iván Cano Salazar|TI|1043612778|Corporativo|3226713221|ivan.salazar2533@gmail.com|Carrera 1 #17-72|Queja|2026-08-25 15:36:48|Correo electrónico|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi gato en el campus.|Gato|Campus en el Área de la salud|2026-09-24 15:36:48|Registrada|admin_udea
2534|Felipe Mejía Zapata|CE|1019128056|Corporativo|3261183670|felipe.zapata2534@outlook.com|Calle 2 #16-68|Queja|2026-06-09 13:26:20|Redes sociales|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi perro en dos visitas distintas.|Perro|Campus Medellín - Edificio de Extensión|2026-07-09 13:26:20|Solucionada|lrestrepo_udea
2535|Natalia Alejandro Ceballos Gómez|CE|1023448286|Fijo|3095785282|natalia.gomez2535@correo.com|Diagonal 45 #75-92|Queja|2026-03-13 17:13:06|Otro|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi otro el día de la visita.|Otro|Campus Medellín - Ciudadela Robledo|2026-04-12 17:13:06|Solucionada|dgiraldo_udea
2536|Paula Antonia Vargas Ceballos|TI|1036484663|Fijo|3159095080|paula.ceballos2536@udea.edu.co|Avenida 85 #92-57|Queja|2026-08-07 08:12:09|Correo electrónico|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi otro en el campus.|Otro|Campus Medellín - Casas Patrimoniales|2026-09-06 08:12:09|Registrada|jgomez_udea
2537|Sebastián Antonia Zapata Pérez|CE|1008731887|Otro|3117885216|sebastian.perez2537@gmail.com|Diagonal 58 #13-14|Queja|2026-08-28 13:55:05|Otro|Queja por incumplimiento de cita|La cita programada para mi gato no fue atendida en el horario acordado sin previa notificación.|Gato|Campus Medellín - Sede de Posgrado|2026-09-27 13:55:05|Registrada|apineda_udea
2538|Alexander Sofía Sánchez Palacio|CC|1043067045|Corporativo|3071887401|alexander.palacio2538@hotmail.com|Calle 81 #72-85|Queja|2026-02-22 11:35:38|Correo electrónico|Queja por trato del personal|Quiero manifestar mi inconformidad con el trato recibido por parte de uno de los funcionarios durante la atención de mi perro.|Perro|Campus Medellín - Edificio Antioquia|2026-03-24 11:35:38|Registrada|scardenas_udea
2539|Felipe Andrés Peña Castaño|PP|1070206386|Corporativo|3041840322|felipe.castano2539@gmail.com|Avenida 110 #18-6|Queja|2026-01-07 13:34:23|Teléfono|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi otro en dos visitas distintas.|Otro|Campus Medellín - Edificio Antioquia|2026-02-06 13:34:23|Solucionada|mtorres_udea
2540|María Fernanda Cadavid Higuita|TI|1092605193|Fijo|3091832166|maria.higuita2540@correo.com|Calle 81 #70-6|Queja|2026-02-12 09:07:29|Otro|Queja por incumplimiento de cita|La cita programada para mi otro no fue atendida en el horario acordado sin previa notificación.|Otro|Campus Medellín - Edificio Antioquia|2026-03-14 09:07:29|Solucionada|admin_udea
2541|Nicolás Antonia Rodríguez Mejía|NIT|819267667|Corporativo|3121991307|nicolas.mejia2541@hotmail.com|Transversal 102 #29-24|Queja|2026-04-10 15:50:48|Redes sociales|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi perro en el campus.|Perro|Campus Medellín - Ciudadela Robledo|2026-05-10 15:50:48|Solucionada|dgiraldo_udea
2542|Daniela Esteban Álvarez Cárdenas|PP|1034059727|Celular|3206017121|daniela.cardenas2542@correo.com|Calle 32 #69-60|Queja|2026-03-19 07:16:29|Correo electrónico|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi perro en dos visitas distintas.|Perro|Campus Medellín - Sede de Posgrado|2026-04-18 07:16:29|Solucionada|fherrera_udea
2543|Natalia Antonia Torres Montoya|CE|1030703937|Fijo|3006373694|natalia.montoya2543@gmail.com|Avenida 111 #45-19|Queja|2026-05-02 16:08:16|Correo electrónico|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi otro el día de la visita.|Otro|Campus Medellín - Edificio San Ignacio|2026-06-01 16:08:16|Registrada|cparra_udea
2544|Álvaro David Zapata Herrera|PP|1019419979|Corporativo|3037712352|alvaro.herrera2544@udea.edu.co|N/A|Queja|2026-08-16 14:29:02|Teléfono|Queja por incumplimiento de cita|La cita programada para mi perro no fue atendida en el horario acordado sin previa notificación.|Perro|Campus Medellín - Sede de Posgrado|2026-09-15 14:29:02|Registrada|mvelez_udea
2545|Catalina Andrés Bedoya Builes|PP|1015739121|Fijo|3063224282|catalina.builes2545@hotmail.com|Diagonal 70 #92-79|Queja|2026-04-08 17:56:28|Correo electrónico|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi otro el día de la visita.|Otro|Campus Medellín - Edificio de Extensión|2026-05-08 17:56:28|En proceso|scardenas_udea
2546|Emmanuel Esteban Peña Cárdenas|TI|1092539395|Celular|3235803615|emmanuel.cardenas2546@gmail.com|Transversal 85 #13-79|Queja|2026-03-17 12:40:35|Redes sociales|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi gato en dos visitas distintas.|Gato|Campus Medellín - Antigua Escuela de Derecho|2026-04-16 12:40:35|Registrada|mtorres_udea
2547|María Antonia Aristizábal Torres|TI|1073262547|Fijo|3121635946|maria.torres2547@correo.com|Calle 115 #79-66|Queja|2026-08-24 07:20:35|Presencial|Queja por incumplimiento de cita|La cita programada para mi gato no fue atendida en el horario acordado sin previa notificación.|Gato|Campus Medellín - Edificio de Extensión|2026-09-23 07:20:35|Solucionada|rquintero_udea
